beneficiary_id,beneficiary_code,full_name,gender,age,country,status
1486,BEN001486,William Odonnell,Female,23,Burundi,IDP
1487,BEN001487,Christopher Davis,Male,61,Somalia,IDP
1488,BEN001488,Kevin Griffith,Female,33,Uganda,Host Community
1489,BEN001489,Rachel Osborne,Female,28,Tanzania,Host Community
1490,BEN001490,Nicholas Wilson,Male,59,Dr Congo,Refugee
1491,BEN001491,Todd Lambert,Male,66,Burundi,Host Community
1492,BEN001492,Sarah Wilkinson,Female,19,Sudan,Host Community
1493,BEN001493,Mark Thomas,Male,45,Tanzania,IDP
1494,BEN001494,Steven Jones,Male,67,Ethiopia,IDP
1495,BEN001495,Crystal Garcia,Male,48,Kenya,Host Community
1496,BEN001496,Jimmy Gould,Female,78,Tanzania,IDP
1497,BEN001497,Victor Cunningham,Female,75,South Sudan,Host Community
1498,BEN001498,Antonio Ryan,Male,21,Ethiopia,Refugee
1499,BEN001499,Alison Gonzales,Female,58,Ethiopia,Host Community
1500,BEN001500,Heidi Romero,Female,17,Somalia,Refugee
1501,BEN001501,Jonathan Thomas,Female,75,South Sudan,Refugee
1502,BEN001502,Rachel Burke,Male,15,Sudan,IDP
1503,BEN001503,Amanda Sheppard,Male,65,Ethiopia,Refugee
1504,BEN001504,Jacqueline Jenkins,Male,41,Somalia,Refugee
1505,BEN001505,Melissa Jones,Male,6,Uganda,Refugee
1506,BEN001506,Mrs. Susan Briggs,Female,22,Rwanda,Host Community
1507,BEN001507,Julie Jones,Male,61,Somalia,Host Community
1508,BEN001508,Gary Mcgee,Female,48,Somalia,IDP
1509,BEN001509,Kristi Jones,Male,6,Uganda,IDP
1510,BEN001510,Nicolas Campbell,Male,5,Rwanda,IDP
1511,BEN001511,Ronald Warner,Male,34,Ethiopia,IDP
1512,BEN001512,Patricia Hodge,Female,79,Tanzania,IDP
1513,BEN001513,Brian Howell,Female,9,Ethiopia,Host Community
1514,BEN001514,Sarah Buckley,Male,6,Tanzania,Host Community
1515,BEN001515,John Murphy,Female,19,Dr Congo,Host Community
1516,BEN001516,Barry Mercer,Male,66,Uganda,IDP
1517,BEN001517,Michael Collins,Female,3,Burundi,IDP
1518,BEN001518,Brandon Davis,Male,2,Rwanda,Refugee
1519,BEN001519,Andrea Glass,Male,24,Burundi,IDP
1520,BEN001520,Corey Rocha,Female,58,Tanzania,IDP
1521,BEN001521,Anna Knight,Female,40,Uganda,IDP
1522,BEN001522,Debra Munoz,Female,70,Tanzania,Host Community
1523,BEN001523,Catherine Richardson,Male,78,Dr Congo,IDP
1524,BEN001524,Sophia Jordan PhD,Female,20,Ethiopia,IDP
1525,BEN001525,April Johnson,Female,69,South Sudan,Refugee
1526,BEN001526,Christopher Schmidt,Male,22,Sudan,Host Community
1527,BEN001527,Tonya Guzman,Male,71,Tanzania,Host Community
1528,BEN001528,Mr. Adam Carlson,Male,29,Rwanda,Refugee
1529,BEN001529,Jeffrey Roach,Male,33,Uganda,Refugee
1530,BEN001530,Dawn Cochran,Female,54,Uganda,Refugee
1531,BEN001531,Mr. Randall Valencia,Male,70,Ethiopia,Refugee
1532,BEN001532,Toni Chase,Female,41,Ethiopia,Host Community
1533,BEN001533,Sarah Thompson,Male,80,Ethiopia,Refugee
1534,BEN001534,Laurie Sellers,Female,77,South Sudan,Refugee
1535,BEN001535,Linda Holt,Female,71,Somalia,IDP
1536,BEN001536,Michael Russo,Female,54,Dr Congo,IDP
1537,BEN001537,Audrey Bryan,Female,8,Tanzania,IDP
1538,BEN001538,Richard Cole,Female,43,South Sudan,Refugee
1539,BEN001539,Nathaniel Bell,Female,39,Burundi,Host Community
1540,BEN001540,Kara King,Male,53,Somalia,Refugee
1541,BEN001541,Eric Morgan,Female,41,Sudan,Refugee
1542,BEN001542,Alison Gonzalez,Male,41,Ethiopia,Refugee
1543,BEN001543,Jeremy Warren,Female,9,Ethiopia,IDP
1544,BEN001544,Ian Morrison,Female,55,Sudan,Refugee
1545,BEN001545,Felicia Lucas,Male,17,Dr Congo,IDP
1546,BEN001546,Dorothy Robinson,Male,20,Uganda,Host Community
1547,BEN001547,Vincent Hahn,Male,2,Sudan,Host Community
1548,BEN001548,Amanda Warren,Female,38,Rwanda,Host Community
1549,BEN001549,William Kelly,Female,47,Kenya,Refugee
1550,BEN001550,Felicia Foster,Female,16,Ethiopia,Host Community
1551,BEN001551,Jared Williams,Male,21,Uganda,Host Community
1552,BEN001552,Johnny Bartlett,Female,78,South Sudan,IDP
1553,BEN001553,Whitney Martin,Female,78,Rwanda,Refugee
1554,BEN001554,Yolanda Day,Female,5,Sudan,Refugee
1555,BEN001555,Jeffery Dillon,Female,72,South Sudan,IDP
1556,BEN001556,Kenneth Simmons,Female,3,Dr Congo,Refugee
1557,BEN001557,Roberta Bowers,Female,20,Sudan,Host Community
1558,BEN001558,Lisa Flowers,Male,55,Kenya,IDP
1559,BEN001559,Robert Williams,Male,76,Ethiopia,Refugee
1560,BEN001560,Taylor Randolph MD,Male,67,Uganda,IDP
1561,BEN001561,Amy Barnett,Female,79,Kenya,Host Community
1562,BEN001562,Joshua Jones,Female,61,Burundi,Refugee
1563,BEN001563,Brenda Rodriguez,Male,73,Ethiopia,Refugee
1564,BEN001564,Aaron Wise,Female,59,Sudan,Refugee
1565,BEN001565,Kimberly Dominguez,Female,41,South Sudan,IDP
1566,BEN001566,Steven Cox,Male,48,Burundi,IDP
1567,BEN001567,Evelyn Smith,Male,66,Rwanda,IDP
1568,BEN001568,Alicia Jackson,Female,20,Sudan,Host Community
1569,BEN001569,Stephanie Hernandez,Female,13,Rwanda,Refugee
1570,BEN001570,Austin Watson,Female,49,Ethiopia,Host Community
1571,BEN001571,Charles Brooks,Female,75,Burundi,Refugee
1572,BEN001572,Charles Velazquez,Female,48,South Sudan,IDP
1573,BEN001573,Peter Taylor,Male,46,Rwanda,Refugee
1574,BEN001574,Craig Raymond,Female,27,Burundi,Refugee
1575,BEN001575,Michael Higgins,Female,28,Uganda,Host Community
1576,BEN001576,Brandon Cervantes,Female,53,South Sudan,IDP
1577,BEN001577,Melanie Fowler,Female,2,Uganda,Host Community
1578,BEN001578,Phillip Brennan,Male,80,Tanzania,IDP
1579,BEN001579,Russell Howard,Female,49,South Sudan,Host Community
1580,BEN001580,Amanda Wood,Female,30,Dr Congo,IDP
1581,BEN001581,Daniel Wang,Female,38,Sudan,Refugee
1582,BEN001582,Gwendolyn Pacheco,Female,33,Uganda,IDP
1583,BEN001583,Katie Brown,Female,59,Kenya,Host Community
1584,BEN001584,Lisa Adams,Male,25,Tanzania,IDP
1585,BEN001585,Lisa Dalton,Male,13,Tanzania,Host Community
1586,BEN001586,Richard Bryan,Female,43,South Sudan,Refugee
1587,BEN001587,Gina Allen,Female,4,Tanzania,IDP
1588,BEN001588,Christopher Huff,Female,9,Kenya,Refugee
1589,BEN001589,Dawn Faulkner,Male,34,Rwanda,Refugee
1590,BEN001590,Jason Smith,Female,32,Tanzania,Host Community
1591,BEN001591,Danny Ingram,Female,60,Somalia,Refugee
1592,BEN001592,Joseph Chandler,Male,31,Somalia,IDP
1593,BEN001593,Tina Mclaughlin,Male,51,Somalia,Refugee
1594,BEN001594,Brandon Livingston,Male,13,Somalia,Refugee
1595,BEN001595,Cynthia Lawson,Female,48,Sudan,Host Community
1596,BEN001596,David Scott,Female,34,Somalia,IDP
1597,BEN001597,Abigail Mcconnell,Female,76,South Sudan,Host Community
1598,BEN001598,Chad Chaney,Male,74,Kenya,IDP
1599,BEN001599,Carrie Ortiz,Female,32,Rwanda,IDP
1600,BEN001600,John Hamilton,Male,61,Burundi,Host Community
1601,BEN001601,Emily Whitehead,Male,27,Dr Congo,IDP
1602,BEN001602,Kristen Thomas,Female,32,Kenya,IDP
1603,BEN001603,Tyler Acosta,Male,20,Dr Congo,Host Community
1604,BEN001604,Jordan Robertson,Female,25,South Sudan,Refugee
1605,BEN001605,Nicole Schneider,Female,34,Tanzania,Refugee
1606,BEN001606,Christine Barnes,Female,44,Burundi,IDP
1607,BEN001607,Shawna Hall,Female,59,South Sudan,IDP
1608,BEN001608,Anthony Allen,Male,11,Somalia,IDP
1609,BEN001609,Jeremy Stewart,Female,74,Kenya,Host Community
1610,BEN001610,Donna Dyer,Male,64,Tanzania,Host Community
1611,BEN001611,Jerome Reed,Female,5,Ethiopia,Refugee
1612,BEN001612,Raymond Blankenship,Male,10,Somalia,IDP
1613,BEN001613,Misty Brown,Female,65,Dr Congo,Refugee
1614,BEN001614,Olivia Thomas,Female,13,South Sudan,Refugee
1615,BEN001615,Larry Hall,Male,13,Somalia,IDP
1616,BEN001616,Nancy Leach,Female,73,Tanzania,IDP
1617,BEN001617,Samantha Romero,Female,16,Ethiopia,Host Community
1618,BEN001618,Jennifer King,Male,13,Sudan,Host Community
1619,BEN001619,Nancy Bailey,Female,64,Dr Congo,Host Community
1620,BEN001620,Christian Smith,Male,31,Rwanda,Host Community
1621,BEN001621,Cynthia Mason,Female,15,Dr Congo,Refugee
1622,BEN001622,Laurie Murphy,Male,45,Kenya,IDP
1623,BEN001623,Frank Collins,Female,6,Ethiopia,IDP
1624,BEN001624,Sheila Murphy,Female,62,Burundi,IDP
1625,BEN001625,Jeffrey Hodges,Male,46,Somalia,IDP
1626,BEN001626,Zoe Morris,Male,8,Rwanda,IDP
1627,BEN001627,Kelli Brown,Female,56,Uganda,IDP
1628,BEN001628,Robert Lawson,Female,60,Uganda,IDP
1629,BEN001629,Kelly Mendez,Female,17,Burundi,Refugee
1630,BEN001630,Seth Berry,Male,63,Ethiopia,Refugee
1631,BEN001631,Timothy Cameron,Female,66,Uganda,IDP
1632,BEN001632,Timothy Trevino,Female,68,Dr Congo,Refugee
1633,BEN001633,Joanna Brooks,Female,20,Rwanda,Refugee
1634,BEN001634,Sherry Wilson,Female,1,Ethiopia,Refugee
1635,BEN001635,Michelle Benitez,Male,4,Uganda,Refugee
1636,BEN001636,Joseph Santos,Male,34,Ethiopia,IDP
1637,BEN001637,Ryan Greene,Female,47,Rwanda,Refugee
1638,BEN001638,Jeremy Stewart,Male,19,Sudan,IDP
1639,BEN001639,Tyler Schmidt,Male,22,South Sudan,IDP
1640,BEN001640,Tyler Blair,Female,62,Uganda,Refugee
1641,BEN001641,Jesus Peters,Male,37,Sudan,Host Community
1642,BEN001642,Kayla Sullivan,Male,78,Sudan,IDP
1643,BEN001643,Mark Oconnor,Female,72,Somalia,Host Community
1644,BEN001644,Jamie Cardenas,Male,24,Rwanda,Host Community
1645,BEN001645,Kathleen Sullivan,Female,36,Rwanda,Refugee
1646,BEN001646,Gary Cooper,Female,26,Somalia,Host Community
1647,BEN001647,Anthony Bernard,Female,78,Sudan,Host Community
1648,BEN001648,Daniel Carr,Male,29,Tanzania,IDP
1649,BEN001649,Dr. Scott Owens DDS,Male,68,Kenya,IDP
1650,BEN001650,Devin Sanchez,Male,12,Sudan,IDP
1651,BEN001651,Wesley Nguyen,Male,38,Rwanda,IDP
1652,BEN001652,Beverly Ferguson,Male,15,Rwanda,Host Community
1653,BEN001653,David Tucker,Male,67,Rwanda,Refugee
1654,BEN001654,Natalie Byrd,Female,44,Kenya,Refugee
1655,BEN001655,Rebekah Lee,Male,78,South Sudan,Refugee
1656,BEN001656,Stephanie Smith,Female,30,Ethiopia,Host Community
1657,BEN001657,Darrell Watson,Male,22,Somalia,IDP
1658,BEN001658,Daniel Yang,Male,10,Kenya,Refugee
1659,BEN001659,Kevin Johnson,Male,50,Uganda,Refugee
1660,BEN001660,Michelle Hughes,Male,45,Ethiopia,Refugee
1661,BEN001661,James Anderson,Male,79,Kenya,Host Community
1662,BEN001662,Melanie Evans,Female,13,Kenya,IDP
1663,BEN001663,Christopher Williams,Male,52,Sudan,IDP
1664,BEN001664,Rebecca Ross,Male,40,Rwanda,Host Community
1665,BEN001665,Matthew Reese,Male,70,Burundi,Host Community
1666,BEN001666,Austin Hunt,Female,15,Kenya,Host Community
1667,BEN001667,Carl Woodard,Male,37,South Sudan,IDP
1668,BEN001668,Lori Rogers,Male,52,Ethiopia,Host Community
1669,BEN001669,Derek Morton,Female,48,Sudan,IDP
1670,BEN001670,Ashley Pitts,Male,79,Ethiopia,IDP
1671,BEN001671,Dean Herman,Female,16,Sudan,Refugee
1672,BEN001672,Nathan Esparza,Female,38,Somalia,Host Community
1673,BEN001673,Lindsay Wilson,Female,47,Rwanda,Host Community
1674,BEN001674,Lisa Torres,Female,48,Uganda,Refugee
1675,BEN001675,Mary Contreras,Male,48,Uganda,Host Community
1676,BEN001676,Scott Hebert,Female,37,Sudan,Refugee
1677,BEN001677,Rita Torres,Male,23,Uganda,Refugee
1678,BEN001678,Brent Harris,Male,18,Burundi,IDP
1679,BEN001679,Susan Smith,Female,26,Sudan,Refugee
1680,BEN001680,Anthony Cox,Male,43,Burundi,Refugee
1681,BEN001681,John Gonzalez,Female,9,Rwanda,Refugee
1682,BEN001682,Craig Hayden,Male,36,Rwanda,Refugee
1683,BEN001683,Kenneth Mays,Female,52,Ethiopia,Refugee
1684,BEN001684,Stephen Stephenson,Male,74,Rwanda,Host Community
1685,BEN001685,Jacob Medina,Female,75,Kenya,IDP
1686,BEN001686,Amber Turner,Male,70,Uganda,Refugee
1687,BEN001687,Holly Hansen MD,Female,35,Kenya,Host Community
1688,BEN001688,William Blevins,Male,47,Kenya,Host Community
1689,BEN001689,Robert Garcia,Male,58,Tanzania,Host Community
1690,BEN001690,James Chavez,Male,21,Somalia,Refugee
1691,BEN001691,Joseph Nguyen,Female,50,Burundi,Refugee
1692,BEN001692,James Stevens,Male,51,Sudan,IDP
1693,BEN001693,Christopher Fisher,Female,56,South Sudan,Host Community
1694,BEN001694,Jacqueline Greene,Male,25,South Sudan,Refugee
1695,BEN001695,Elizabeth Jacobs,Male,63,Somalia,IDP
1696,BEN001696,Marcus Martinez,Female,68,Rwanda,Host Community
1697,BEN001697,Richard Lee,Male,64,Tanzania,IDP
1698,BEN001698,Tammy Welch,Female,50,Dr Congo,Host Community
1699,BEN001699,Geoffrey Scott,Male,19,Burundi,Host Community
1700,BEN001700,Laura Miller,Female,78,Tanzania,Refugee
1701,BEN001701,Joe Smith,Female,6,Ethiopia,Refugee
1702,BEN001702,Daniel Preston,Female,66,Burundi,Host Community
1703,BEN001703,Edwin Williams,Female,33,Rwanda,IDP
1704,BEN001704,Meghan Taylor,Female,72,Tanzania,IDP
1705,BEN001705,Amy Ashley,Male,61,Sudan,Refugee
1706,BEN001706,Theresa Stewart,Male,46,Rwanda,Refugee
1707,BEN001707,Susan Fleming,Female,57,Burundi,Refugee
1708,BEN001708,Matthew Davidson,Female,21,Dr Congo,Refugee
1709,BEN001709,Michael Martinez,Female,29,Kenya,IDP
1710,BEN001710,Christian Turner,Female,72,Uganda,IDP
1711,BEN001711,Jeffrey Thomas,Female,51,Sudan,Refugee
1712,BEN001712,Jeffrey Hoover,Male,10,Dr Congo,IDP
1713,BEN001713,Richard Hale,Male,12,Dr Congo,IDP
1714,BEN001714,Jimmy Hartman,Male,76,Sudan,Host Community
1715,BEN001715,Joel Brown,Female,60,Kenya,Host Community
1716,BEN001716,Andrea Pearson,Female,78,Tanzania,IDP
1717,BEN001717,Kelly Boyer,Female,42,Somalia,IDP
1718,BEN001718,Meghan Cooper,Male,60,Kenya,Host Community
1719,BEN001719,Pamela Taylor,Male,74,Tanzania,Host Community
1720,BEN001720,Cheryl Brown,Male,23,Somalia,Refugee
1721,BEN001721,Natalie Thomas,Female,18,Burundi,IDP
1722,BEN001722,Crystal Miller,Male,9,Somalia,Host Community
1723,BEN001723,Gregory Burch,Female,27,South Sudan,Host Community
1724,BEN001724,Jeremy Coleman,Female,72,South Sudan,IDP
1725,BEN001725,Jill Abbott,Female,46,Dr Congo,Host Community
1726,BEN001726,Ethan Hamilton,Female,2,Somalia,Host Community
1727,BEN001727,Sarah Franklin,Female,30,Uganda,Host Community
1728,BEN001728,Derek Rodriguez,Male,43,Ethiopia,Host Community
1729,BEN001729,Brenda Lopez,Male,33,Kenya,IDP
1730,BEN001730,Monica Gonzalez,Male,11,Kenya,Refugee
1731,BEN001731,Cheryl Turner,Male,2,Dr Congo,Host Community
1732,BEN001732,Elizabeth Foster,Male,43,Rwanda,IDP
1733,BEN001733,Cheryl Wilson,Male,12,Kenya,Host Community
1734,BEN001734,Ronnie Johnson,Female,3,Dr Congo,Refugee
1735,BEN001735,Alexis Robinson,Female,76,Rwanda,Host Community
1736,BEN001736,Sandra Trevino,Male,16,Sudan,IDP
1737,BEN001737,Samantha Lewis,Female,31,Dr Congo,Refugee
1738,BEN001738,Robert Green,Male,63,Kenya,Refugee
1739,BEN001739,Keith Gonzales,Male,23,Burundi,Host Community
1740,BEN001740,Robert Haney,Male,36,South Sudan,Host Community
1741,BEN001741,Jessica Peters,Female,26,Tanzania,Host Community
1742,BEN001742,Edward Miller,Male,67,Tanzania,IDP
1743,BEN001743,Brittany Fleming,Female,2,Uganda,IDP
1744,BEN001744,Virginia Briggs DDS,Female,41,Sudan,IDP
1745,BEN001745,Caleb Knapp,Female,60,Burundi,IDP
1746,BEN001746,Kimberly Ortiz,Male,20,Ethiopia,Refugee
1747,BEN001747,Jacob Hernandez,Female,79,Somalia,IDP
1748,BEN001748,Tracy Robinson,Male,19,Rwanda,Host Community
1749,BEN001749,Lance James,Female,38,Dr Congo,Host Community
1750,BEN001750,Gerald Craig DVM,Male,14,Dr Congo,Host Community
1751,BEN001751,Erin Campbell,Male,16,Sudan,Refugee
1752,BEN001752,Johnny Hall,Female,36,South Sudan,Host Community
1753,BEN001753,Dawn Munoz,Male,59,South Sudan,Host Community
1754,BEN001754,Edward Carter,Male,67,Uganda,Refugee
1755,BEN001755,Patricia Olson,Female,66,Rwanda,Host Community
1756,BEN001756,Paul Harrell,Female,14,Burundi,Host Community
1757,BEN001757,Joe Farrell,Male,3,Rwanda,Host Community
1758,BEN001758,Ashley Christensen,Male,25,Uganda,Refugee
1759,BEN001759,Bryan Jenkins,Male,13,Uganda,IDP
1760,BEN001760,David Gomez,Female,16,Kenya,Host Community
1761,BEN001761,Janet Johnson,Female,50,Somalia,Refugee
1762,BEN001762,Jamie Martin,Female,24,Burundi,Refugee
1763,BEN001763,Adam Crawford,Male,16,South Sudan,Refugee
1764,BEN001764,Gail Sharp,Male,32,Sudan,Refugee
1765,BEN001765,Dawn Andrews,Male,43,Uganda,Refugee
1766,BEN001766,Andrew Allison,Male,75,Sudan,IDP
1767,BEN001767,Andrea Carroll,Female,6,Sudan,Host Community
1768,BEN001768,Jacob Powell,Female,25,Dr Congo,IDP
1769,BEN001769,Susan Romero,Male,60,Rwanda,Host Community
1770,BEN001770,Lindsay Holt,Male,56,Somalia,Refugee
1771,BEN001771,Richard Stanley,Female,78,Burundi,Refugee
1772,BEN001772,Robert Davis,Female,37,South Sudan,IDP
1773,BEN001773,Mr. Devin Sullivan,Female,20,South Sudan,Host Community
1774,BEN001774,Kathleen Bell,Male,64,Somalia,Host Community
1775,BEN001775,Alexandra Chavez,Male,66,Somalia,IDP
1776,BEN001776,Jennifer Huang,Female,62,Ethiopia,Host Community
1777,BEN001777,Scott Hunter,Female,62,South Sudan,IDP
1778,BEN001778,John Mckenzie,Female,25,Somalia,Refugee
1779,BEN001779,Ashley Thomas,Female,9,Sudan,Refugee
1780,BEN001780,Joshua Choi,Male,59,Tanzania,Host Community
1781,BEN001781,Tracey Peterson,Female,60,South Sudan,IDP
1782,BEN001782,Paula Nolan,Female,52,Dr Congo,Refugee
1783,BEN001783,Heather Brown,Female,1,Dr Congo,Host Community
1784,BEN001784,Michelle Miller,Female,13,Somalia,Refugee
1785,BEN001785,Michelle Burgess,Male,66,Somalia,Refugee
1786,BEN001786,Ian Pineda,Female,9,Uganda,IDP
1787,BEN001787,Alexandria Rogers,Male,60,Tanzania,Refugee
1788,BEN001788,Jennifer Whitehead,Female,10,Tanzania,Refugee
1789,BEN001789,Shawn Gamble,Male,47,Uganda,Refugee
1790,BEN001790,Elizabeth Johnson,Female,31,Ethiopia,IDP
1791,BEN001791,Laura Buchanan,Female,30,Ethiopia,IDP
1792,BEN001792,Karen Vasquez,Female,66,Tanzania,Refugee
1793,BEN001793,Andre Meyer,Female,2,Somalia,Refugee
1794,BEN001794,Jack Brandt,Female,19,Rwanda,Host Community
1795,BEN001795,Jacqueline Garrison,Female,23,Uganda,Host Community
1796,BEN001796,Jessica Booth,Female,29,South Sudan,Refugee
1797,BEN001797,John Rivera,Male,65,Rwanda,Refugee
1798,BEN001798,Sara Lee,Female,11,Dr Congo,Host Community
1799,BEN001799,Rachel Leon,Male,60,Rwanda,Host Community
1800,BEN001800,Alexander Scott,Female,24,Rwanda,IDP
1801,BEN001801,Karen James,Male,59,Kenya,Refugee
1802,BEN001802,Carla Guzman,Female,20,Dr Congo,Host Community
1803,BEN001803,Mary Lara,Female,7,South Sudan,Refugee
1804,BEN001804,Justin Woods,Male,1,Kenya,Host Community
1805,BEN001805,Matthew Alexander,Female,44,Kenya,IDP
1806,BEN001806,Amber Atkinson,Female,29,Burundi,IDP
1807,BEN001807,Jason Smith,Male,56,Somalia,Refugee
1808,BEN001808,Brian Mckinney,Male,70,Rwanda,Refugee
1809,BEN001809,Jeanette Olson,Female,51,Ethiopia,Host Community
1810,BEN001810,Taylor Oliver,Female,22,Somalia,IDP
1811,BEN001811,Michele Tate,Female,41,Burundi,Refugee
1812,BEN001812,Donna Spencer,Male,31,Somalia,IDP
1813,BEN001813,Sherry Garcia,Female,49,Sudan,Host Community
1814,BEN001814,Monique Hunter,Male,78,Somalia,Host Community
1815,BEN001815,Douglas Smith,Male,80,Tanzania,Refugee
1816,BEN001816,Scott Daugherty,Female,77,Tanzania,IDP
1817,BEN001817,Michael Taylor,Male,34,Burundi,Refugee
1818,BEN001818,Seth West,Female,14,South Sudan,Refugee
1819,BEN001819,Jenny Booth,Female,59,Sudan,Refugee
1820,BEN001820,Dylan Charles,Female,12,South Sudan,IDP
1821,BEN001821,Amber Baird,Female,77,Rwanda,Refugee
1822,BEN001822,Rachel Clark,Female,26,Burundi,Host Community
1823,BEN001823,Amy Jenkins,Male,78,Tanzania,Refugee
1824,BEN001824,Paul Romero,Female,43,Rwanda,Host Community
1825,BEN001825,Brandon Galvan,Male,29,Ethiopia,IDP
1826,BEN001826,Danny Sandoval,Female,1,Ethiopia,Host Community
1827,BEN001827,Larry Dalton,Male,5,South Sudan,Host Community
1828,BEN001828,Brittney Ritter,Male,4,Ethiopia,IDP
1829,BEN001829,Nicole King,Female,60,Uganda,IDP
1830,BEN001830,Tracey Peters,Male,26,Burundi,IDP
1831,BEN001831,Chelsea Doyle,Male,14,Tanzania,Refugee
1832,BEN001832,Brian Cook,Female,49,Somalia,IDP
1833,BEN001833,Mariah Taylor,Female,11,Uganda,Refugee
1834,BEN001834,Sean Smith,Female,67,Uganda,IDP
1835,BEN001835,Erin Cardenas,Male,4,South Sudan,IDP
1836,BEN001836,Allison Lawson,Female,39,Dr Congo,IDP
1837,BEN001837,Andre Lee,Female,67,Kenya,IDP
1838,BEN001838,Judith Jacobs,Female,35,Rwanda,IDP
1839,BEN001839,Justin Perez,Female,58,Rwanda,Host Community
1840,BEN001840,Tracy King,Female,76,Burundi,Host Community
1841,BEN001841,Cindy Galvan,Male,24,Sudan,Host Community
1842,BEN001842,Christopher Horn,Male,20,Kenya,Refugee
1843,BEN001843,Tara White,Female,25,Uganda,Refugee
1844,BEN001844,Sarah Abbott,Female,60,Uganda,Host Community
1845,BEN001845,Haley Peters,Female,29,Burundi,IDP
1846,BEN001846,Matthew Nelson,Female,39,Kenya,Host Community
1847,BEN001847,Laura Sanchez,Female,59,Ethiopia,Refugee
1848,BEN001848,Lee Salas,Female,11,Burundi,Host Community
1849,BEN001849,Alexis Wu,Female,25,South Sudan,Host Community
1850,BEN001850,Alicia Baird,Female,76,Ethiopia,Refugee
1851,BEN001851,Kathryn Mendez,Male,47,Ethiopia,Refugee
1852,BEN001852,Diane Vargas,Female,36,Ethiopia,Host Community
1853,BEN001853,Kylie Duncan,Female,79,South Sudan,IDP
1854,BEN001854,Shirley Wolf,Male,36,Tanzania,Refugee
1855,BEN001855,Teresa Price,Female,12,Uganda,Host Community
1856,BEN001856,Shannon Martinez,Male,11,Burundi,Refugee
1857,BEN001857,Kenneth Oliver,Female,6,Dr Congo,Refugee
1858,BEN001858,Dave Garcia,Female,31,South Sudan,IDP
1859,BEN001859,Victoria Boyer,Male,11,Kenya,Refugee
1860,BEN001860,William Sloan,Female,72,Rwanda,IDP
1861,BEN001861,Nicholas Atkinson,Male,38,South Sudan,IDP
1862,BEN001862,Rhonda Hunter,Male,13,Sudan,IDP
1863,BEN001863,Tina Crawford DVM,Female,50,Kenya,Refugee
1864,BEN001864,Kenneth Johnson,Male,67,Dr Congo,IDP
1865,BEN001865,Rachael Hall,Female,22,Somalia,IDP
1866,BEN001866,James Woods,Male,17,Burundi,Refugee
1867,BEN001867,Martin Flores,Male,13,Sudan,Host Community
1868,BEN001868,David Lucas,Female,63,South Sudan,Host Community
1869,BEN001869,Cynthia Sloan,Female,16,South Sudan,IDP
1870,BEN001870,Amanda Pham,Male,70,Ethiopia,IDP
1871,BEN001871,Jim Jones,Female,50,Tanzania,Host Community
1872,BEN001872,Julie Dennis,Female,14,South Sudan,Host Community
